case_id,selected_for_model,model_display,selected_outcome,models_disagree,explanation_seed,rank,feature_index,feature_name,raw_feature_value,weight,absolute_weight,direction
LIGHTGBM_FP_04,lightgbm,LightGBM,FP,True,137711,11,42,Pkt Len Std,13.8636214605,0.015281735181574628,0.015281735181574628,supports_attack
LIGHTGBM_FP_04,lightgbm,LightGBM,FP,True,137711,12,38,Bwd Pkts/s,183.7559720691,-0.014033389946364138,0.014033389946364138,supports_benign
LIGHTGBM_FP_04,lightgbm,LightGBM,FP,True,137711,13,53,Pkt Size Avg,7.75,0.011082800764083621,0.011082800764083621,supports_attack
LIGHTGBM_FP_04,lightgbm,LightGBM,FP,True,137711,14,47,PSH Flag Cnt,0.0,0.009073282446874189,0.009073282446874189,supports_attack
LIGHTGBM_FP_04,lightgbm,LightGBM,FP,True,137711,15,48,ACK Flag Cnt,1.0,-0.0034530417503154938,0.0034530417503154938,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,1,66,Init Fwd Win Byts,1024.0,-0.13240728965293078,0.13240728965293078,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,2,69,Fwd Seg Size Min,24.0,0.05168173388907584,0.05168173388907584,supports_attack
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,3,51,ECE Flag Cnt,0.0,0.038166929623413864,0.038166929623413864,supports_attack
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,4,0,Dst Port,1972.0,-0.029496913035491977,0.029496913035491977,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,5,46,RST Flag Cnt,0.0,0.027458208888010097,0.027458208888010097,supports_attack
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,6,19,Flow IAT Max,2.0,-0.023599673082622206,0.023599673082622206,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,7,13,Bwd Pkt Len Mean,0.0,0.018698133266666687,0.018698133266666687,supports_attack
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,8,7,Fwd Pkt Len Max,0.0,-0.01690255295921513,0.01690255295921513,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,9,48,ACK Flag Cnt,0.0,-0.010756166872088762,0.010756166872088762,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,10,10,Fwd Pkt Len Std,0.0,-0.007097253594117604,0.007097253594117604,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,11,11,Bwd Pkt Len Max,0.0,-0.006852305154710606,0.006852305154710606,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,12,42,Pkt Len Std,0.0,0.006493700109058931,0.006493700109058931,supports_attack
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,13,55,Bwd Seg Size Avg,0.0,0.005813700329249351,0.005813700329249351,supports_attack
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,14,40,Pkt Len Max,0.0,-0.0057809531555844665,0.0057809531555844665,supports_benign
LIGHTGBM_FP_05,lightgbm,LightGBM,FP,True,137712,15,47,PSH Flag Cnt,1.0,-0.0026640013337414547,0.0026640013337414547,supports_benign
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,1,66,Init Fwd Win Byts,8192.0,-0.15687388153806658,0.15687388153806658,supports_benign
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,2,64,Subflow Bwd Pkts,21.0,-0.033587259358784205,0.033587259358784205,supports_benign
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,3,77,Idle Min,58000000.0,0.024448256050322685,0.024448256050322685,supports_attack
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,4,40,Pkt Len Max,1460.0,0.02253241101478936,0.02253241101478936,supports_attack
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,5,26,Bwd IAT Tot,117000000.0,-0.020239872714151886,0.020239872714151886,supports_benign
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,6,24,Fwd IAT Max,58400000.0,-0.008834473950250403,0.008834473950250403,supports_benign
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,7,74,Idle Mean,58200000.0,-0.0076476127000143146,0.0076476127000143146,supports_benign
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,8,11,Bwd Pkt Len Max,1460.0,0.007365284518171079,0.007365284518171079,supports_attack
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,9,46,RST Flag Cnt,1.0,0.005764765617609703,0.005764765617609703,supports_attack
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,10,43,Pkt Len Var,211797.3378,0.005487540355680944,0.005487540355680944,supports_attack
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,11,51,ECE Flag Cnt,1.0,0.004617038853352823,0.004617038853352823,supports_attack
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,12,2,Flow Duration,116838164.0,-0.003809583404312253,0.003809583404312253,supports_benign
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,13,21,Fwd IAT Tot,117000000.0,0.0035799923666483416,0.0035799923666483416,supports_attack
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,14,76,Idle Max,58400000.0,-0.0030745217782923743,0.0030745217782923743,supports_benign
LIGHTGBM_FP_06,lightgbm,LightGBM,FP,True,137713,15,19,Flow IAT Max,58400000.0,-0.0029449600783251068,0.0029449600783251068,supports_benign
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,1,66,Init Fwd Win Byts,8192.0,-0.15748464048025004,0.15748464048025004,supports_benign
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,2,7,Fwd Pkt Len Max,363.0,-0.09131591688390721,0.09131591688390721,supports_benign
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,3,19,Flow IAT Max,15964.0,-0.0288944581370824,0.0288944581370824,supports_benign
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,4,20,Flow IAT Min,5.0,0.020439044966007784,0.020439044966007784,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,5,37,Fwd Pkts/s,120.0966778257,0.018860228487507447,0.018860228487507447,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,6,40,Pkt Len Max,1460.0,0.015432912607130738,0.015432912607130738,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,7,2,Flow Duration,66613.0,-0.014241167837215771,0.014241167837215771,supports_benign
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,8,0,Dst Port,443.0,0.00874608367096159,0.00874608367096159,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,9,42,Pkt Len Std,537.1460482895,0.008064527539637158,0.008064527539637158,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,10,51,ECE Flag Cnt,1.0,0.005668248785184678,0.005668248785184678,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,11,11,Bwd Pkt Len Max,1460.0,0.005516937692551047,0.005516937692551047,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,12,46,RST Flag Cnt,1.0,0.0030637095923863418,0.0030637095923863418,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,13,41,Pkt Len Mean,324.8947368421,0.0030102598064486313,0.0030102598064486313,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,14,53,Pkt Size Avg,342.9444444444,0.0020726082969233553,0.0020726082969233553,supports_attack
LIGHTGBM_FP_07,lightgbm,LightGBM,FP,False,137714,15,14,Bwd Pkt Len Std,665.0927754832,-0.0002928308270463032,0.0002928308270463032,supports_benign
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,1,66,Init Fwd Win Byts,26883.0,-0.14314310407694494,0.14314310407694494,supports_benign
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,2,69,Fwd Seg Size Min,32.0,0.103715096122314,0.103715096122314,supports_attack
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,3,51,ECE Flag Cnt,0.0,0.025638615817928645,0.025638615817928645,supports_attack
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,4,0,Dst Port,80.0,-0.024421161409967314,0.024421161409967314,supports_benign
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,5,37,Fwd Pkts/s,23.14386225,0.02130214553944016,0.02130214553944016,supports_attack
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,6,7,Fwd Pkt Len Max,217.0,-0.018621853824287316,0.018621853824287316,supports_benign
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,7,19,Flow IAT Max,84521.0,-0.018406311695613627,0.018406311695613627,supports_benign
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,8,46,RST Flag Cnt,0.0,0.01529959877198429,0.01529959877198429,supports_attack
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,9,76,Idle Max,0.0,0.009817565357328152,0.009817565357328152,supports_attack
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,10,13,Bwd Pkt Len Mean,56.75,0.009413637569257038,0.009413637569257038,supports_attack
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,11,53,Pkt Size Avg,55.5,0.00739043199897873,0.00739043199897873,supports_attack
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,12,40,Pkt Len Max,227.0,-0.00639230586716373,0.00639230586716373,supports_benign
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,13,43,Pkt Len Var,9589.25,0.0060919096282541045,0.0060919096282541045,supports_attack
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,14,2,Flow Duration,172832.0,-0.005510499439278133,0.005510499439278133,supports_benign
LIGHTGBM_FP_08,lightgbm,LightGBM,FP,False,137715,15,67,Init Bwd Win Byts,119.0,-0.00332784887366896,0.00332784887366896,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,1,66,Init Fwd Win Byts,8192.0,-0.15671125721820797,0.15671125721820797,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,2,64,Subflow Bwd Pkts,34.0,-0.033471178851470856,0.033471178851470856,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,3,40,Pkt Len Max,1460.0,0.026010871390381912,0.026010871390381912,supports_attack
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,4,26,Bwd IAT Tot,118000000.0,-0.02525430106179412,0.02525430106179412,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,5,77,Idle Min,58000000.0,0.020643704007172265,0.020643704007172265,supports_attack
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,6,24,Fwd IAT Max,59400000.0,-0.01206245720072853,0.01206245720072853,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,7,23,Fwd IAT Std,17300000.0,-0.004506627591786627,0.004506627591786627,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,8,74,Idle Mean,58700000.0,-0.004193655829537936,0.004193655829537936,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,9,41,Pkt Len Mean,586.6034483,-0.0040962571905312495,0.0040962571905312495,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,10,11,Bwd Pkt Len Max,1460.0,0.003969609152047733,0.003969609152047733,supports_attack
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,11,76,Idle Max,59300000.0,-0.0037474509040998005,0.0037474509040998005,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,12,43,Pkt Len Var,464365.8926,0.0033399099183887425,0.0033399099183887425,supports_attack
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,13,53,Pkt Size Avg,596.8947368,-0.00300807296362615,0.00300807296362615,supports_benign
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,14,29,Bwd IAT Max,59300000.0,0.0027928724819427926,0.0027928724819427926,supports_attack
LIGHTGBM_TN_01,lightgbm,LightGBM,TN,False,137716,15,21,Fwd IAT Tot,118000000.0,0.0023456458593147248,0.0023456458593147248,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,1,66,Init Fwd Win Byts,8192.0,-0.16940305867435787,0.16940305867435787,supports_benign
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,2,64,Subflow Bwd Pkts,16.0,-0.03801415014771478,0.03801415014771478,supports_benign
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,3,7,Fwd Pkt Len Max,188.0,-0.03608009932443124,0.03608009932443124,supports_benign
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,4,0,Dst Port,443.0,0.02329980062497934,0.02329980062497934,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,5,40,Pkt Len Max,1460.0,0.022186117799793167,0.022186117799793167,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,6,76,Idle Max,9999621.0,0.02123319479366141,0.02123319479366141,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,7,37,Fwd Pkts/s,0.7890021775,0.02033225558238703,0.02033225558238703,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,8,11,Bwd Pkt Len Max,1460.0,0.011106844664633164,0.011106844664633164,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,9,42,Pkt Len Std,652.872966204,0.006038955315816362,0.006038955315816362,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,10,14,Bwd Pkt Len Std,707.7433621495,0.0037272292875302764,0.0037272292875302764,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,11,46,RST Flag Cnt,1.0,0.002945390710852113,0.002945390710852113,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,12,43,Pkt Len Var,426243.11,0.002177670231814622,0.002177670231814622,supports_attack
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,13,52,Down/Up Ratio,2.0,-0.0019804744349356247,0.0019804744349356247,supports_benign
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,14,41,Pkt Len Mean,471.12,-0.0017548181146426936,0.0017548181146426936,supports_benign
LIGHTGBM_TN_02,lightgbm,LightGBM,TN,False,137717,15,13,Bwd Pkt Len Mean,716.5,0.0015984261476114012,0.0015984261476114012,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,1,7,Fwd Pkt Len Max,935.0,-0.07962819251281235,0.07962819251281235,supports_benign
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,2,69,Fwd Seg Size Min,32.0,0.0698914407569692,0.0698914407569692,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,3,66,Init Fwd Win Byts,219.0,-0.03739804533503436,0.03739804533503436,supports_benign
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,4,10,Fwd Pkt Len Std,418.1447118,-0.022643939351664463,0.022643939351664463,supports_benign
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,5,20,Flow IAT Min,7.0,0.019134288412740338,0.019134288412740338,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,6,26,Bwd IAT Tot,13380.0,0.018449337660648782,0.018449337660648782,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,7,51,ECE Flag Cnt,0.0,0.014347783165979126,0.014347783165979126,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,8,37,Fwd Pkts/s,0.960151596,0.011668739187843547,0.011668739187843547,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,9,67,Init Bwd Win Byts,211.0,0.00954672865226734,0.00954672865226734,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,10,53,Pkt Size Avg,160.0,0.009053213125504273,0.009053213125504273,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,11,46,RST Flag Cnt,0.0,0.008904203102676988,0.008904203102676988,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,12,42,Pkt Len Std,318.434757,0.008576058397654539,0.008576058397654539,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,13,43,Pkt Len Var,101400.6944,0.007907513637560202,0.007907513637560202,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,14,47,PSH Flag Cnt,0.0,0.005921133427794686,0.005921133427794686,supports_attack
LIGHTGBM_TN_03,lightgbm,LightGBM,TN,False,137718,15,40,Pkt Len Max,935.0,0.004384102676859127,0.004384102676859127,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,1,66,Init Fwd Win Byts,8192.0,-0.13359050183851173,0.13359050183851173,supports_benign
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,2,51,ECE Flag Cnt,0.0,0.03636922432187097,0.03636922432187097,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,3,69,Fwd Seg Size Min,20.0,0.030432866458955446,0.030432866458955446,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,4,46,RST Flag Cnt,0.0,0.02814779043693262,0.02814779043693262,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,5,37,Fwd Pkts/s,0.7508615197,0.024218942926391502,0.024218942926391502,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,6,13,Bwd Pkt Len Mean,58.0,0.022940771960481877,0.022940771960481877,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,7,7,Fwd Pkt Len Max,97.0,-0.020957537268370758,0.020957537268370758,supports_benign
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,8,25,Fwd IAT Min,105.0,-0.016644938099319818,0.016644938099319818,supports_benign
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,9,76,Idle Max,0.0,0.014934010591233882,0.014934010591233882,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,10,55,Bwd Seg Size Avg,58.0,0.014635513452874536,0.014635513452874536,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,11,53,Pkt Size Avg,41.125,0.013166781428250476,0.013166781428250476,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,12,48,ACK Flag Cnt,0.0,-0.008066218536525135,0.008066218536525135,supports_benign
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,13,10,Fwd Pkt Len Std,48.5,-0.00693248998997515,0.00693248998997515,supports_benign
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,14,41,Pkt Len Mean,36.5555555556,0.006832974137244433,0.006832974137244433,supports_attack
LIGHTGBM_TN_04,lightgbm,LightGBM,TN,False,137719,15,21,Fwd IAT Tot,58593.0,0.00603764756704996,0.00603764756704996,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,1,66,Init Fwd Win Byts,-1.0,-0.09812864794093132,0.09812864794093132,supports_benign
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,2,51,ECE Flag Cnt,0.0,0.04209102212524548,0.04209102212524548,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,3,46,RST Flag Cnt,0.0,0.03517793661066357,0.03517793661066357,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,4,37,Fwd Pkts/s,0.499987125,0.026160390553739386,0.026160390553739386,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,5,7,Fwd Pkt Len Max,32.0,-0.02391418933772575,0.02391418933772575,supports_benign
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,6,13,Bwd Pkt Len Mean,0.0,0.02002528237524678,0.02002528237524678,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,7,0,Dst Port,80.0,0.015613771603683655,0.015613771603683655,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,8,39,Pkt Len Min,32.0,0.01333494327634383,0.01333494327634383,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,9,55,Bwd Seg Size Avg,0.0,0.013157278514311034,0.013157278514311034,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,10,48,ACK Flag Cnt,0.0,-0.010086804326353277,0.010086804326353277,supports_benign
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,11,8,Fwd Pkt Len Min,32.0,-0.009390779152873858,0.009390779152873858,supports_benign
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,12,11,Bwd Pkt Len Max,0.0,-0.007787107754883467,0.007787107754883467,supports_benign
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,13,1,Protocol,17.0,0.007213947106694671,0.007213947106694671,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,14,69,Fwd Seg Size Min,8.0,0.007007397546920706,0.007007397546920706,supports_attack
LIGHTGBM_TN_05,lightgbm,LightGBM,TN,False,137720,15,42,Pkt Len Std,0.0,0.006054764160232955,0.006054764160232955,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,1,66,Init Fwd Win Byts,-1.0,-0.09667320103355212,0.09667320103355212,supports_benign
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,2,51,ECE Flag Cnt,0.0,0.04726884183516022,0.04726884183516022,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,3,46,RST Flag Cnt,0.0,0.037368521670631,0.037368521670631,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,4,19,Flow IAT Max,1950.0,-0.03380183669511478,0.03380183669511478,supports_benign
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,5,0,Dst Port,53.0,0.030975993193065432,0.030975993193065432,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,6,37,Fwd Pkts/s,512.8205128205,0.021898945606367865,0.021898945606367865,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,7,7,Fwd Pkt Len Max,34.0,-0.020140531238688544,0.020140531238688544,supports_benign
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,8,53,Pkt Size Avg,129.0,0.01793180340745751,0.01793180340745751,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,9,25,Fwd IAT Min,0.0,-0.017854478349523868,0.017854478349523868,supports_benign
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,10,2,Flow Duration,1950.0,-0.016695401042488654,0.016695401042488654,supports_benign
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,11,42,Pkt Len Std,90.0666419936,0.015637287609229188,0.015637287609229188,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,12,55,Bwd Seg Size Avg,190.0,0.013649544429541444,0.013649544429541444,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,13,13,Bwd Pkt Len Mean,190.0,0.011391171140864853,0.011391171140864853,supports_attack
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,14,48,ACK Flag Cnt,0.0,-0.008609835114508255,0.008609835114508255,supports_benign
LIGHTGBM_TN_06,lightgbm,LightGBM,TN,False,137721,15,39,Pkt Len Min,34.0,0.007499979475441417,0.007499979475441417,supports_attack
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,1,66,Init Fwd Win Byts,-1.0,-0.10100594065715926,0.10100594065715926,supports_benign
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,2,51,ECE Flag Cnt,0.0,0.03977642968090115,0.03977642968090115,supports_attack
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,3,46,RST Flag Cnt,0.0,0.03772506884636056,0.03772506884636056,supports_attack
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,4,19,Flow IAT Max,359.0,-0.033558708194000746,0.033558708194000746,supports_benign
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,5,13,Bwd Pkt Len Mean,51.0,0.02476061912824403,0.02476061912824403,supports_attack
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,6,37,Fwd Pkts/s,2785.51532,0.023578826100566632,0.023578826100566632,supports_attack
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,7,7,Fwd Pkt Len Max,35.0,-0.02203061326432072,0.02203061326432072,supports_benign
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,8,55,Bwd Seg Size Avg,51.0,0.014525446120039323,0.014525446120039323,supports_attack
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,9,2,Flow Duration,359.0,-0.013676020986971515,0.013676020986971515,supports_benign
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,10,8,Fwd Pkt Len Min,35.0,-0.01036723666830091,0.01036723666830091,supports_benign
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,11,48,ACK Flag Cnt,0.0,-0.009534050378867827,0.009534050378867827,supports_benign
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,12,39,Pkt Len Min,35.0,0.00699902984058179,0.00699902984058179,supports_attack
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,13,40,Pkt Len Max,51.0,-0.005470672675001062,0.005470672675001062,supports_benign
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,14,1,Protocol,17.0,-0.004757091942096149,0.004757091942096149,supports_benign
LIGHTGBM_TN_07,lightgbm,LightGBM,TN,False,137722,15,69,Fwd Seg Size Min,8.0,0.003932989710458852,0.003932989710458852,supports_attack
LIGHTGBM_TN_08,lightgbm,LightGBM,TN,False,137723,1,69,Fwd Seg Size Min,20.0,0.020928577808567172,0.020928577808567172,supports_attack
LIGHTGBM_TN_08,lightgbm,LightGBM,TN,False,137723,2,66,Init Fwd Win Byts,65535.0,-0.0139708712329027,0.0139708712329027,supports_benign
LIGHTGBM_TN_08,lightgbm,LightGBM,TN,False,137723,3,10,Fwd Pkt Len Std,418.1447118,-0.01097427072750755,0.01097427072750755,supports_benign
LIGHTGBM_TN_08,lightgbm,LightGBM,TN,False,137723,4,37,Fwd Pkts/s,3748.125937,0.010875016994087163,0.010875016994087163,supports_attack
LIGHTGBM_TN_08,lightgbm,LightGBM,TN,False,137723,5,38,Bwd Pkts/s,1499.250375,-0.009723283043179671,0.009723283043179671,supports_benign
LIGHTGBM_TN_08,lightgbm,LightGBM,TN,False,137723,6,43,Pkt Len Var,109478.0,0.0054534049662167475,0.0054534049662167475,supports_attack
LIGHTGBM_TN_08,lightgbm,LightGBM,TN,False,137723,7,53,Pkt Size Avg,172.5714286,0.0051035314875457075,0.0051035314875457075,supports_attack
LIGHTGBM_TN_08,lightgbm,LightGBM,TN,False,137723,8,19,Flow IAT Max,761.0,-0.004417919847162564,0.004417919847162564,supports_benign
