disagreement_case_id,replicate_index,explanation_seed,model,model_display,y_true,attack_category,rank,feature_index,feature_name,weight,absolute_weight,raw_feature_value
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,1,66,Init Fwd Win Byts,-0.082008445453631,0.082008445453631,-1.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,2,7,Fwd Pkt Len Max,-0.06660888386839955,0.06660888386839955,500.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,3,37,Fwd Pkts/s,0.03636230427803222,0.03636230427803222,0.06705442
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,4,51,ECE Flag Cnt,0.03047158412522913,0.03047158412522913,0.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,5,0,Dst Port,0.023388453032988626,0.023388453032988626,500.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,6,76,Idle Max,-0.018454452532233087,0.018454452532233087,41990301.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,7,24,Fwd IAT Max,-0.01718980397621479,0.01718980397621479,41990301.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,8,46,RST Flag Cnt,0.015949149528121716,0.015949149528121716,0.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,9,23,Fwd IAT Std,0.00932367303958734,0.00932367303958734,15345146.3008279
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,10,22,Fwd IAT Mean,-0.006672886697233428,0.006672886697233428,17895912.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,11,73,Active Min,-0.006504025978567948,0.006504025978567948,4000265.0
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,12,74,Idle Mean,-0.00612823238489474,0.00612823238489474,21369823.75
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,13,75,Idle Std,-0.0018593947936654143,0.0018593947936654143,15281064.5684944
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,14,53,Pkt Size Avg,-0.0013157180115453406,0.0013157180115453406,583.3333333333
DISAGREE_02,4,140001,lightgbm,LightGBM,0,Benign,15,54,Fwd Seg Size Avg,0.001000820674612225,0.001000820674612225,500.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,1,66,Init Fwd Win Byts,-0.08431976099958909,0.08431976099958909,-1.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,2,7,Fwd Pkt Len Max,-0.0691884872344543,0.0691884872344543,500.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,3,37,Fwd Pkts/s,0.03790615205444074,0.03790615205444074,0.06705442
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,4,51,ECE Flag Cnt,0.03211821557185427,0.03211821557185427,0.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,5,0,Dst Port,0.02170315055132559,0.02170315055132559,500.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,6,24,Fwd IAT Max,-0.02126645046803147,0.02126645046803147,41990301.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,7,76,Idle Max,-0.01953559425331093,0.01953559425331093,41990301.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,8,46,RST Flag Cnt,0.013888759319455565,0.013888759319455565,0.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,9,74,Idle Mean,-0.007605651359152832,0.007605651359152832,21369823.75
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,10,73,Active Min,-0.006806284375789096,0.006806284375789096,4000265.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,11,23,Fwd IAT Std,0.005486544337316332,0.005486544337316332,15345146.3008279
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,12,21,Fwd IAT Tot,-0.003578324978761969,0.003578324978761969,89479560.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,13,41,Pkt Len Mean,0.0033322251867036134,0.0033322251867036134,500.0
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,14,75,Idle Std,0.0016771711462200644,0.0016771711462200644,15281064.5684944
DISAGREE_02,5,141001,lightgbm,LightGBM,0,Benign,15,39,Pkt Len Min,0.0007058937406236733,0.0007058937406236733,500.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,1,66,Init Fwd Win Byts,-0.04742162794515432,0.04742162794515432,-1.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,2,0,Dst Port,0.03641568719621585,0.03641568719621585,500.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,3,7,Fwd Pkt Len Max,-0.02846575369714726,0.02846575369714726,500.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,4,74,Idle Mean,-0.02683073027218739,0.02683073027218739,21369823.75
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,5,22,Fwd IAT Mean,-0.018198566318224602,0.018198566318224602,17895912.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,6,24,Fwd IAT Max,-0.0157323059586412,0.0157323059586412,41990301.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,7,72,Active Max,-0.015254376061708886,0.015254376061708886,4000265.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,8,2,Flow Duration,-0.011992344884242423,0.011992344884242423,89479560.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,9,75,Idle Std,-0.010720015067573944,0.010720015067573944,15281064.5684944
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,10,21,Fwd IAT Tot,0.009668604188118908,0.009668604188118908,89479560.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,11,76,Idle Max,-0.008376738801920322,0.008376738801920322,41990301.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,12,23,Fwd IAT Std,0.004151689747831023,0.004151689747831023,15345146.3008279
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,13,53,Pkt Size Avg,-0.0036400806220457205,0.0036400806220457205,583.3333333333
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,14,8,Fwd Pkt Len Min,0.0017409310930329032,0.0017409310930329032,500.0
DISAGREE_02,1,137001,xgboost,XGBoost,0,Benign,15,39,Pkt Len Min,0.0016344406207398899,0.0016344406207398899,500.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,1,66,Init Fwd Win Byts,-0.047085049127250714,0.047085049127250714,-1.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,2,0,Dst Port,0.03431274982403202,0.03431274982403202,500.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,3,7,Fwd Pkt Len Max,-0.032459391895564065,0.032459391895564065,500.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,4,74,Idle Mean,-0.025314337834556104,0.025314337834556104,21369823.75
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,5,22,Fwd IAT Mean,-0.02138046275628254,0.02138046275628254,17895912.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,6,72,Active Max,-0.015517062093224315,0.015517062093224315,4000265.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,7,24,Fwd IAT Max,-0.015071880252542243,0.015071880252542243,41990301.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,8,21,Fwd IAT Tot,0.013158547547937457,0.013158547547937457,89479560.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,9,76,Idle Max,-0.009757828985144145,0.009757828985144145,41990301.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,10,75,Idle Std,-0.008994032723726732,0.008994032723726732,15281064.5684944
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,11,2,Flow Duration,-0.00876681743110579,0.00876681743110579,89479560.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,12,19,Flow IAT Max,-0.008078820095727681,0.008078820095727681,41990301.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,13,53,Pkt Size Avg,-0.005761274778070784,0.005761274778070784,583.3333333333
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,14,54,Fwd Seg Size Avg,-0.0020858688119177893,0.0020858688119177893,500.0
DISAGREE_02,2,138001,xgboost,XGBoost,0,Benign,15,8,Fwd Pkt Len Min,0.00010873502423440517,0.00010873502423440517,500.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,1,66,Init Fwd Win Byts,-0.04636616367569108,0.04636616367569108,-1.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,2,0,Dst Port,0.035294872538481875,0.035294872538481875,500.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,3,7,Fwd Pkt Len Max,-0.03320884390481029,0.03320884390481029,500.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,4,74,Idle Mean,-0.02721992950384306,0.02721992950384306,21369823.75
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,5,22,Fwd IAT Mean,-0.01942228942558214,0.01942228942558214,17895912.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,6,24,Fwd IAT Max,-0.01712743904553575,0.01712743904553575,41990301.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,7,72,Active Max,-0.015549993229948305,0.015549993229948305,4000265.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,8,21,Fwd IAT Tot,0.014812169968989663,0.014812169968989663,89479560.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,9,70,Active Mean,0.011832033411309619,0.011832033411309619,4000265.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,10,76,Idle Max,-0.011780611079411632,0.011780611079411632,41990301.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,11,2,Flow Duration,-0.010777029168043743,0.010777029168043743,89479560.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,12,75,Idle Std,-0.010532265046671537,0.010532265046671537,15281064.5684944
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,13,19,Flow IAT Max,-0.009881050576688748,0.009881050576688748,41990301.0
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,14,53,Pkt Size Avg,-0.00510942698450264,0.00510942698450264,583.3333333333
DISAGREE_02,3,139001,xgboost,XGBoost,0,Benign,15,39,Pkt Len Min,0.002787349844704917,0.002787349844704917,500.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,1,66,Init Fwd Win Byts,-0.04764580234354044,0.04764580234354044,-1.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,2,0,Dst Port,0.036436778830960005,0.036436778830960005,500.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,3,74,Idle Mean,-0.03154435062589769,0.03154435062589769,21369823.75
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,4,7,Fwd Pkt Len Max,-0.031157639688535743,0.031157639688535743,500.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,5,22,Fwd IAT Mean,-0.01732643941155612,0.01732643941155612,17895912.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,6,72,Active Max,-0.01419019358800863,0.01419019358800863,4000265.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,7,24,Fwd IAT Max,-0.013505839945539914,0.013505839945539914,41990301.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,8,21,Fwd IAT Tot,0.01178777707275121,0.01178777707275121,89479560.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,9,70,Active Mean,0.011583305684834256,0.011583305684834256,4000265.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,10,2,Flow Duration,-0.010782598612871286,0.010782598612871286,89479560.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,11,76,Idle Max,-0.010162184827718353,0.010162184827718353,41990301.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,12,75,Idle Std,-0.009840745508839729,0.009840745508839729,15281064.5684944
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,13,19,Flow IAT Max,-0.008659856351038166,0.008659856351038166,41990301.0
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,14,23,Fwd IAT Std,0.003707355727049729,0.003707355727049729,15345146.3008279
DISAGREE_02,4,140001,xgboost,XGBoost,0,Benign,15,53,Pkt Size Avg,-0.0032961307805172806,0.0032961307805172806,583.3333333333
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,1,66,Init Fwd Win Byts,-0.05259063404657489,0.05259063404657489,-1.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,2,0,Dst Port,0.035395847190926415,0.035395847190926415,500.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,3,7,Fwd Pkt Len Max,-0.03329203420425613,0.03329203420425613,500.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,4,74,Idle Mean,-0.028729799989918526,0.028729799989918526,21369823.75
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,5,24,Fwd IAT Max,-0.018221974279120656,0.018221974279120656,41990301.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,6,22,Fwd IAT Mean,-0.01659670277485681,0.01659670277485681,17895912.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,7,72,Active Max,-0.01316665937165974,0.01316665937165974,4000265.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,8,2,Flow Duration,-0.010235259700960285,0.010235259700960285,89479560.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,9,75,Idle Std,-0.009778498521146234,0.009778498521146234,15281064.5684944
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,10,76,Idle Max,-0.009071779537742228,0.009071779537742228,41990301.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,11,19,Flow IAT Max,-0.009053177528339687,0.009053177528339687,41990301.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,12,21,Fwd IAT Tot,0.0071595359627303155,0.0071595359627303155,89479560.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,13,70,Active Mean,0.0065144236089677236,0.0065144236089677236,4000265.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,14,9,Fwd Pkt Len Mean,0.0038523837091283576,0.0038523837091283576,500.0
DISAGREE_02,5,141001,xgboost,XGBoost,0,Benign,15,53,Pkt Size Avg,-0.00282133800227614,0.00282133800227614,583.3333333333
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,1,66,Init Fwd Win Byts,-0.09805021842476945,0.09805021842476945,-1.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,2,51,ECE Flag Cnt,0.041138313779026874,0.041138313779026874,0.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,3,46,RST Flag Cnt,0.0379269720999476,0.0379269720999476,0.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,4,7,Fwd Pkt Len Max,-0.02721664234415308,0.02721664234415308,63.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,5,19,Flow IAT Max,-0.027115928728271777,0.027115928728271777,712.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,6,37,Fwd Pkts/s,0.025009572237477757,0.025009572237477757,1404.4943820225
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,7,0,Dst Port,0.024087054782306314,0.024087054782306314,53.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,8,13,Bwd Pkt Len Mean,0.0198815671883948,0.0198815671883948,145.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,9,55,Bwd Seg Size Avg,0.01839344163760767,0.01839344163760767,145.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,10,53,Pkt Size Avg,0.01731720854932344,0.01731720854932344,135.5
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,11,42,Pkt Len Std,0.008868791124238622,0.008868791124238622,47.3427220735
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,12,39,Pkt Len Min,0.008092314351356943,0.008092314351356943,63.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,13,48,ACK Flag Cnt,-0.007315381028749616,0.007315381028749616,0.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,14,69,Fwd Seg Size Min,0.00661883829491159,0.00661883829491159,8.0
DISAGREE_03,1,137002,lightgbm,LightGBM,0,Benign,15,12,Bwd Pkt Len Min,0.0014486730505182085,0.0014486730505182085,145.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,1,66,Init Fwd Win Byts,-0.09974829574711752,0.09974829574711752,-1.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,2,46,RST Flag Cnt,0.04185695530254499,0.04185695530254499,0.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,3,51,ECE Flag Cnt,0.041721783313259084,0.041721783313259084,0.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,4,19,Flow IAT Max,-0.02964995811454833,0.02964995811454833,712.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,5,7,Fwd Pkt Len Max,-0.028604776282214486,0.028604776282214486,63.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,6,37,Fwd Pkts/s,0.025186538693527487,0.025186538693527487,1404.4943820225
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,7,0,Dst Port,0.02484761327483644,0.02484761327483644,53.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,8,13,Bwd Pkt Len Mean,0.021216987839115166,0.021216987839115166,145.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,9,53,Pkt Size Avg,0.01415291989424191,0.01415291989424191,135.5
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,10,42,Pkt Len Std,0.012597717118258786,0.012597717118258786,47.3427220735
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,11,2,Flow Duration,-0.011420993210569837,0.011420993210569837,712.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,12,39,Pkt Len Min,0.010153527630443528,0.010153527630443528,63.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,13,48,ACK Flag Cnt,-0.007516029400463078,0.007516029400463078,0.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,14,69,Fwd Seg Size Min,0.003335896542337955,0.003335896542337955,8.0
DISAGREE_03,2,138002,lightgbm,LightGBM,0,Benign,15,12,Bwd Pkt Len Min,0.0021065172132360343,0.0021065172132360343,145.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,1,66,Init Fwd Win Byts,-0.0985926388522546,0.0985926388522546,-1.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,2,51,ECE Flag Cnt,0.04490167491545995,0.04490167491545995,0.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,3,46,RST Flag Cnt,0.039313484483806165,0.039313484483806165,0.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,4,0,Dst Port,0.02962352854864562,0.02962352854864562,53.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,5,7,Fwd Pkt Len Max,-0.02887739298757665,0.02887739298757665,63.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,6,19,Flow IAT Max,-0.025355042549695617,0.025355042549695617,712.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,7,37,Fwd Pkts/s,0.02467691344617041,0.02467691344617041,1404.4943820225
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,8,53,Pkt Size Avg,0.016508848832827706,0.016508848832827706,135.5
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,9,2,Flow Duration,-0.013448200038779775,0.013448200038779775,712.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,10,42,Pkt Len Std,0.012752898490511332,0.012752898490511332,47.3427220735
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,11,39,Pkt Len Min,0.009394395984149526,0.009394395984149526,63.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,12,48,ACK Flag Cnt,-0.008208993829242646,0.008208993829242646,0.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,13,1,Protocol,-0.007601988978435135,0.007601988978435135,17.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,14,69,Fwd Seg Size Min,0.005471083828306759,0.005471083828306759,8.0
DISAGREE_03,3,139002,lightgbm,LightGBM,0,Benign,15,8,Fwd Pkt Len Min,-0.004507367986101137,0.004507367986101137,63.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,1,66,Init Fwd Win Byts,-0.10347525412426128,0.10347525412426128,-1.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,2,51,ECE Flag Cnt,0.04422075694882868,0.04422075694882868,0.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,3,46,RST Flag Cnt,0.035993277054401994,0.035993277054401994,0.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,4,19,Flow IAT Max,-0.029213471479997935,0.029213471479997935,712.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,5,7,Fwd Pkt Len Max,-0.02721606473932814,0.02721606473932814,63.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,6,0,Dst Port,0.026136414660900616,0.026136414660900616,53.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,7,37,Fwd Pkts/s,0.022242503174769952,0.022242503174769952,1404.4943820225
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,8,13,Bwd Pkt Len Mean,0.019794305947828942,0.019794305947828942,145.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,9,53,Pkt Size Avg,0.017686143326063216,0.017686143326063216,135.5
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,10,2,Flow Duration,-0.015111356768035003,0.015111356768035003,712.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,11,42,Pkt Len Std,0.013225019550000345,0.013225019550000345,47.3427220735
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,12,39,Pkt Len Min,0.012234105497390612,0.012234105497390612,63.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,13,8,Fwd Pkt Len Min,-0.004652389380489308,0.004652389380489308,63.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,14,69,Fwd Seg Size Min,0.00413874519548127,0.00413874519548127,8.0
DISAGREE_03,4,140002,lightgbm,LightGBM,0,Benign,15,12,Bwd Pkt Len Min,0.002700310073588618,0.002700310073588618,145.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,1,66,Init Fwd Win Byts,-0.10104999179906185,0.10104999179906185,-1.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,2,51,ECE Flag Cnt,0.04336989958178781,0.04336989958178781,0.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,3,46,RST Flag Cnt,0.038726119016336165,0.038726119016336165,0.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,4,7,Fwd Pkt Len Max,-0.028994973947585146,0.028994973947585146,63.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,5,0,Dst Port,0.02737669878190502,0.02737669878190502,53.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,6,19,Flow IAT Max,-0.026089882099101756,0.026089882099101756,712.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,7,37,Fwd Pkts/s,0.02436459226566711,0.02436459226566711,1404.4943820225
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,8,13,Bwd Pkt Len Mean,0.018969522657556935,0.018969522657556935,145.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,9,42,Pkt Len Std,0.015289753697036718,0.015289753697036718,47.3427220735
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,10,53,Pkt Size Avg,0.014463059314400084,0.014463059314400084,135.5
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,11,48,ACK Flag Cnt,-0.011313840962308397,0.011313840962308397,0.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,12,1,Protocol,0.00699023355315533,0.00699023355315533,17.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,13,69,Fwd Seg Size Min,0.004383043234180959,0.004383043234180959,8.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,14,39,Pkt Len Min,0.004209951813917068,0.004209951813917068,63.0
DISAGREE_03,5,141002,lightgbm,LightGBM,0,Benign,15,12,Bwd Pkt Len Min,0.0022523439089726146,0.0022523439089726146,145.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,1,66,Init Fwd Win Byts,-0.056147902147221734,0.056147902147221734,-1.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,2,53,Pkt Size Avg,0.04317263742680625,0.04317263742680625,135.5
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,3,0,Dst Port,0.030976196135064176,0.030976196135064176,53.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,4,11,Bwd Pkt Len Max,-0.02491428732269346,0.02491428732269346,145.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,5,18,Flow IAT Std,-0.02413313266283366,0.02413313266283366,0.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,6,23,Fwd IAT Std,0.01999417396687647,0.01999417396687647,0.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,7,29,Bwd IAT Max,0.01790072632602367,0.01790072632602367,0.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,8,8,Fwd Pkt Len Min,0.016584471712446744,0.016584471712446744,63.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,9,12,Bwd Pkt Len Min,0.01615069110864751,0.01615069110864751,145.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,10,7,Fwd Pkt Len Max,-0.013185683944216271,0.013185683944216271,63.0
DISAGREE_03,1,137002,xgboost,XGBoost,0,Benign,11,69,Fwd Seg Size Min,0.011948184096491678,0.011948184096491678,8.0
