split,family,subset,component,feature,mean_abs_shap,normalized_importance_share,rank
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Pkt Len Std,0.06250888950436864,0.00799795056168184,24
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Pkt Len Var,0.008208822037710397,0.0010503106573771992,48
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,FIN Flag Cnt,0.01313337078507121,0.0016804017969299402,46
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,SYN Flag Cnt,0.0,0.0,61
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,RST Flag Cnt,0.02944959348068501,0.00376804634649101,34
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,PSH Flag Cnt,0.024619549212850818,0.003150046961584759,37
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,ACK Flag Cnt,0.018803321668209465,0.0024058664022055588,42
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,URG Flag Cnt,0.016112458466354368,0.0020615731180450413,44
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,CWE Flag Count,0.0,0.0,62
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,ECE Flag Cnt,0.022238690000863707,0.002845418381189536,39
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Down/Up Ratio,0.0035041798583973446,0.00044835634561616266,54
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Pkt Size Avg,0.011462503436809022,0.001466615972985724,47
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd Seg Size Avg,0.002786040935799577,0.0003564711810436103,55
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Bwd Seg Size Avg,0.0,0.0,63
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Subflow Fwd Pkts,0.0,0.0,64
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Subflow Fwd Byts,0.0,0.0,65
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Subflow Bwd Pkts,0.0,0.0,66
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Subflow Bwd Byts,0.0,0.0,67
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Init Fwd Win Byts,0.9090110057161274,0.11630705874616715,3
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Init Bwd Win Byts,0.17482564598629907,0.02236876841996673,11
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Fwd Seg Size Min,0.17491204987554498,0.022379823712102058,10
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Active Std,0.0003361587330588329,4.301117727734145e-05,58
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Active Max,0.0025858410929916103,0.0003308558092472086,57
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Active Min,0.002745098675869398,0.00035123265939650576,56
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Idle Std,0.007354658934810023,0.000941021333526189,51
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Idle Max,0.08139615868343807,0.010414557964838747,22
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,LightGBM,Idle Min,0.060816463891100056,0.0077814063790612184,26
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,XGBoost,Dst Port,3.903485897315573,0.23712297780635966,1
CHRONOLOGICAL_NATURAL,PLACEBO,PLACEBO_ACTIVITY,XGBoost,Protocol,0.01642470950626521,0.0009977430763637185,51
