target_id,group,cpu_mode,batch_size,deployment_package_size_mib,memory_metric_name,memory_value_mib,planned_repetitions,pass_repetitions,resource_limit_oom_repetitions,timeout_resource_limit_repetitions,memory_status,resource_limit_outcome
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,0.4373445510864258,median_peak_rss_mib,273.5859375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,0.4373445510864258,median_delta_model_rss_mib,89.234375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_1_PHYSICAL_CORE,8192,0.4373445510864258,median_delta_peak_rss_mib,96.65234375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,0.4373445510864258,median_baseline_rss_mib,170.0859375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,0.4373445510864258,median_loaded_rss_mib,258.65234375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,0.4373445510864258,median_peak_rss_mib,260.93359375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,0.4373445510864258,median_delta_model_rss_mib,88.5546875,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,1,0.4373445510864258,median_delta_peak_rss_mib,90.84375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.4373445510864258,median_baseline_rss_mib,170.390625,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.4373445510864258,median_loaded_rss_mib,258.88671875,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.4373445510864258,median_peak_rss_mib,261.52734375,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.4373445510864258,median_delta_model_rss_mib,88.47265625,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,64,0.4373445510864258,median_delta_peak_rss_mib,91.13671875,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,0.4373445510864258,median_baseline_rss_mib,170.4453125,5,5,0,0,PASS,NONE
STAGE16_CATBOOST_TUNED,GROUP_A_DUPSAFE70,CPU_2_PHYSICAL_CORE,256,0.4373445510864258,median_loaded_rss_mib,258.83203125,5,5,0,0,PASS,NONE
