case_id,model,model_display,selected_outcome,reference_number,reference_original_row_index,reference_probability,reference_logit,target_logit_difference,attribution_sum,absolute_completeness_error,signed_cosine_to_mean_attribution,top10_jaccard_to_mean_attribution,top10_sign_agreement_with_mean
CNN_FP_04,cnn,CNN,FP,20,34940,0.06991544365882874,-2.58798885345459,3.444193661212921,3.460017078796695,0.015823417583773924,0.7457296518856253,0.5384615384615384,0.9
CNN_FP_04,cnn,CNN,FP,21,212937,9.353640780318528e-05,-9.277066230773926,10.133271038532257,10.163175385653222,0.029904347120965014,0.850278003641151,0.6666666666666666,0.9
CNN_FP_04,cnn,CNN,FP,22,214917,0.03187817335128784,-3.4134364128112793,4.269641220569611,4.255383793599951,0.01425742696965937,0.6174806036745183,0.42857142857142855,0.7
CNN_FP_04,cnn,CNN,FP,23,70482,0.002233611885458231,-6.101899147033691,6.958103954792023,6.925536850570381,0.03256710422164133,0.4896339596200108,0.17647058823529413,0.2
CNN_FP_04,cnn,CNN,FP,24,294868,0.00010112184099853039,-9.19908332824707,10.055288136005402,10.085156502180109,0.029868366174707006,0.8524308725164662,0.6666666666666666,0.9
CNN_FP_04,cnn,CNN,FP,25,39929,0.33780986070632935,-0.6730696558952332,1.5292744636535645,1.4822927593719775,0.04698170428158699,0.7093741889539813,0.6666666666666666,1.0
CNN_FP_04,cnn,CNN,FP,26,138479,0.0454024001955986,-3.045724868774414,3.9019296765327454,3.8237886545838764,0.07814102194886896,0.7675617849878629,0.5384615384615384,0.8
CNN_FP_04,cnn,CNN,FP,27,142790,1.4258160263125319e-05,-11.158166885375977,12.014371693134308,11.99769085831127,0.016680834823038282,0.7209020088786356,0.42857142857142855,0.7
CNN_FP_04,cnn,CNN,FP,28,100912,0.06924225389957428,-2.5983877182006836,3.454592525959015,3.45396334186879,0.0006291840902248325,0.7489146212016258,0.5384615384615384,0.9
CNN_FP_04,cnn,CNN,FP,29,74305,0.00013703333388548344,-8.895149230957031,9.751354038715363,9.682276182571488,0.06907785614387407,0.6343765442537426,0.3333333333333333,0.6
CNN_FP_04,cnn,CNN,FP,30,264007,9.488304203841835e-05,-9.262770652770996,10.118975460529327,10.13411836019974,0.015142899670411936,0.8475079929922454,0.6666666666666666,0.9
CNN_FP_04,cnn,CNN,FP,31,265049,0.09861952811479568,-2.212658166885376,3.0688629746437073,3.055862695464002,0.013000279179705476,0.173119290154256,0.17647058823529413,0.1
CNN_FP_04,cnn,CNN,FP,32,45738,0.04951528087258339,-2.95469069480896,3.8108955025672913,3.687321018764977,0.12357448380231428,0.8036980128059482,0.5384615384615384,0.9
CNN_FP_05,cnn,CNN,FP,1,276817,0.0011331631103530526,-6.781608581542969,8.315953850746155,8.333268131230337,0.017314280484182376,0.6376247486436828,0.42857142857142855,0.6
CNN_FP_05,cnn,CNN,FP,2,214177,0.10486417263746262,-2.1443095207214355,3.6786547899246216,3.6809171212900433,0.0022623313654217547,0.9078237510042725,0.42857142857142855,1.0
CNN_FP_05,cnn,CNN,FP,3,271605,0.029957886785268784,-3.4775469303131104,5.011892199516296,4.993234011334301,0.018658188181995605,0.7616479249073652,0.42857142857142855,0.7
CNN_FP_05,cnn,CNN,FP,4,284786,3.0974788387538865e-05,-10.382306098937988,11.916651368141174,11.718418835031711,0.1982325331094632,0.9076200132250449,0.42857142857142855,1.0
CNN_FP_05,cnn,CNN,FP,5,278772,0.15003538131713867,-1.7343236207962036,3.2686688899993896,3.2405744534035947,0.028094436595794914,0.9004122907748586,0.42857142857142855,0.8
CNN_FP_05,cnn,CNN,FP,6,65755,0.0447944775223732,-3.0598416328430176,4.594186902046204,4.5711589103498955,0.023027991696308092,0.8840769111308145,0.42857142857142855,1.0
CNN_FP_05,cnn,CNN,FP,7,262731,8.94562472240068e-05,-9.321671485900879,10.856016755104065,10.836624148454847,0.019392606649217825,0.9211833620688777,0.3333333333333333,0.9
CNN_FP_05,cnn,CNN,FP,8,21449,0.055750586092472076,-2.8295023441314697,4.363847613334656,4.338253224010321,0.025594389324334443,0.9021241554009645,0.42857142857142855,1.0
CNN_FP_05,cnn,CNN,FP,9,198454,2.520293855923228e-05,-10.58852481842041,12.122870087623596,12.146431367617438,0.023561279993842277,0.8829169739818525,0.3333333333333333,0.9
CNN_FP_05,cnn,CNN,FP,10,295346,5.769411291112192e-05,-9.760297775268555,11.29464304447174,11.190122664115323,0.10452038035641742,0.8821689216094026,0.3333333333333333,0.9
CNN_FP_05,cnn,CNN,FP,11,87343,0.00010499916243134066,-9.161453247070312,10.695798516273499,10.661102592613977,0.034695923659521455,0.8243466003597018,0.3333333333333333,0.9
CNN_FP_05,cnn,CNN,FP,12,257740,0.005232546012848616,-5.247611045837402,6.781956315040588,6.766853471049946,0.015102843990642434,0.6485649590127397,0.3333333333333333,0.7
CNN_FP_05,cnn,CNN,FP,13,150246,0.13935862481594086,-1.820627212524414,3.3549724817276,3.3704177201366496,0.015445238409049544,0.8678615779649105,0.42857142857142855,0.9
CNN_FP_05,cnn,CNN,FP,14,115022,0.28249409794807434,-0.9321235418319702,2.4664688110351562,2.4907910107467353,0.024322199711579007,0.7436968577267374,0.3333333333333333,0.8
CNN_FP_05,cnn,CNN,FP,15,163618,0.0015199301997199655,-6.487569808959961,8.021915078163147,8.00529665206785,0.016618426095297067,0.569559195880189,0.25,1.0
